,mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,aipc_0,aipc_1,aipc_2,aipc_3,soa_0,aos_0,soa_1,aos_1,soa_2,aos_2,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
1525,RFM,MEAN,False,64,32,0.65,Mix14,3.4886083334618303,3.1272507722667524,2.925869183569559,0,11795,0,0,0,0,0,2057219.1243125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9353990685276391,1.0690624286958568,0.9875374679820341,1.0126198067638206,0.9080972785964068,1.1012036084345962,2.83103381510608,0.9425408723831227,0.09190272140359323,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1472677648585499,1.1492567043892,0.40598758731296325,0.6772293690109232
1526,TWiCe-Ideal,MEAN,False,4096,32,0.65,Mix14,3.5422675577358604,3.072745025371809,2.99278421768411,288,0,0,0,0,0,0,2119288.6028125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9497866935076081,1.0528679827119412,0.9703253953985213,1.0305821168261715,0.9288655893321847,1.076582028104796,2.848977678238314,0.9493574365136983,0.07113441066781534,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1545394603214578,1.1575682612219085,0.3142419214674825,0.69766242510233
1527,TWiCe-Ideal,MEAN,False,2048,32,0.65,Mix14,3.5844479980661186,3.100969456071357,3.0432594769762966,576,0,0,0,0,0,0,2054826.5610625,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9610965170313788,1.0404782269826403,0.979238234456856,1.0212019555738239,0.9445315137887805,1.058725924335462,2.884866265277015,0.9614133216102898,0.05546848621121947,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1690832000733897,1.1722682144871412,0.24503645316334333,0.6764417455239708
1528,TWiCe-Ideal,MEAN,False,1024,32,0.65,Mix14,3.619291445537012,3.1194641521789395,3.072161321402943,1080,0,0,0,0,0,0,2019943.77075,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9704390757806504,1.0304613910930678,0.9850785736861721,1.0151474478406244,0.9535017324224907,1.0487657924431606,2.9090193818893133,0.9695012263803171,0.0464982675775093,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1788711764523017,1.1821299393775575,0.20540979831406278,0.6649584524739076
1529,TWiCe-Ideal,MEAN,False,512,32,0.65,Mix14,3.6202310380719056,3.128897953653825,3.078848731020168,2160,0,0,0,0,0,0,2006373.01125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9706910083273639,1.0301939457780078,0.9880576224099178,1.0120867217854705,0.9555772929117854,1.046487821987536,2.9143259236490673,0.9712608795863761,0.04442270708821461,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1810216362141586,1.184275515557559,0.19624084463672456,0.6604910057228206
1530,TWiCe-Ideal,MEAN,False,256,32,0.65,Mix14,3.60804853142686,3.1367170417145096,3.0733056543230624,4320,0,0,0,0,0,0,2002974.2633125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9674245180026104,1.0336723758713977,0.99052676958988,1.0095638307827284,0.9538568971770889,1.0483752887455866,2.911808184769579,0.9703677206738202,0.04614310282291112,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1800013302604269,1.18318647114748,0.20384082973929454,0.6593721497419782
1531,TWiCe-Ideal,MEAN,False,128,32,0.65,Mix14,3.588314868164417,3.1361336978942367,3.032909862282842,8499,0,0,0,0,0,0,2021099.1788125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.9621333392660136,1.039356978070081,0.9903425586259419,1.0097516170439624,0.9413193206427488,1.0623387601533378,2.8937952185347044,0.9641815070151477,0.058680679357251186,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.172701630977258,1.1756435117593769,0.259226572078469,0.6653388087829997
1532,TWiCe-Ideal,MEAN,False,64,32,0.65,Mix14,3.5224308745850488,3.133763404751174,2.955297403103334,16796,0,0,0,0,0,0,2059833.6185625,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.944467892092164,1.0587972427361427,0.9895940566798768,1.0105153656187422,0.9172308674193889,1.09023805840015,2.8512928161914295,0.9495021021710981,0.08276913258061114,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.1554776628715782,1.157744654608692,0.36563923164820744,0.678090051409937
1533,Dummy,NONE,False,0,0,0.0,Mix14,3.0278445728687875,2.793502430738181,2.492624076096423,0,0,0,0,0,0,0,3037699.2175,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8118546773914939,1.2317475378882106,0.8821448991931136,1.1336006147229178,0.7736316964470437,1.2926047427898422,2.467631273031651,0.8201308452527659,0.22636830355295634,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0,1.0,1.0,1.0
1534,AQUA,NONE,False,4096,0,0.0,Mix14,2.8083683759191964,2.5238760820266783,2.3552883737360286,0,0,0,0,0,534,31,3839557.764375,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7530066180603638,1.32800957656369,0.797001064848547,1.2547034679182374,0.7310070369892858,1.367975887234389,2.281014719898197,0.7593612283457346,0.2689929630107142,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9243742145866943,0.9259025346275057,1.1882978261034953,1.263969040205015
1535,AQUA,NONE,False,2048,0,0.0,Mix14,2.499972175310245,2.222656699740687,2.0902495772627,0,0,0,0,0,1096,97,4753554.539937501,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.6703164759712928,1.491832643007907,0.7018806387132915,1.4247436741284527,0.648747375090709,1.541432055675259,2.0209444897752933,0.6729462461973644,0.351252624909291,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.8189815520097649,0.8205352232422878,1.5516864304596396,1.5648535946391806
1536,AQUA,NONE,False,1024,0,0.0,Mix14,2.0661924576001303,1.857102242317224,1.683119468038647,0,0,0,0,0,2183,245,6701486.659375002,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.5540073047753447,1.8050303513696624,0.5864441900296936,1.7051921001201609,0.5223870626416167,1.914289368008429,1.662838557446655,0.5530451586844343,0.4776129373583833,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.6738602219948956,0.6743377131657384,2.109893169061326,2.20610606236725
1537,AQUA,NONE,False,512,0,0.0,Mix14,1.5403030370570256,1.6371283047562768,1.2287495445947,0,0,0,0,0,4176,738,9664292.35,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.41300079813880874,2.4213028267899426,0.5169798198399255,1.9343114791398124,0.38136500558159486,2.622159834709966,1.3113456235603291,0.4299365298351374,0.6186349944184051,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.5314187893028495,0.5242291913830288,2.732869331565593,3.181451374225796
1538,AQUA,NONE,False,256,0,0.0,Mix14,1.0684502648485148,1.3930245023117032,0.7753263852717759,0,0,0,0,0,7827,2240,13363989.2638125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.28648311503505874,3.4906071161563004,0.439895611202519,2.2732665990150567,0.24063679416805694,4.155640468271929,0.9670155204056348,0.30243416608116913,0.7593632058319431,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.3918800717813854,0.36876331116159683,3.3545474075362254,4.399378709657419
1539,AQUA,NONE,False,128,0,0.0,Mix14,0.769053872645681,1.1013157264668323,0.3917838507182546,0,0,0,0,0,15976,7432,24136935.9629375,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.20620608774573818,4.849517349036984,0.3477784876124668,2.8753934921768662,0.12159731905758653,8.223865523929982,0.6755818944157915,0.18810220491626695,0.8784026809424135,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.2737774892866363,0.22935633503492175,3.8804137644514394,7.945795233407602
1540,AQUA,NONE,False,64,0,0.0,Mix14,0.4881026995002477,1.0779101133999154,0.1848599463612228,0,0,0,0,0,32491,21183,50632554.6239375,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.13087476919637223,7.640892176088891,0.34038735669656767,2.937829447324133,0.05737468207901962,17.429290477335353,0.5286368079719596,0.10711220736440055,0.9426253179209804,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.21422844399377938,0.13060380302046604,4.164122375465272,16.668060594099128
1541,Graphene,NONE,False,4096,0,0.0,Mix14,3.0302782977230187,2.79003255856362,2.4616191723504635,648,0,0,0,0,0,0,3073108.5921250004,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8125072310014433,1.2307582773970704,0.8810491671808697,1.1350104367043923,0.7640087546993541,1.308885525000968,2.457565152881667,0.8164033415924266,0.23599124530064586,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9959207357031032,0.9954549890643479,1.0425101111624417,1.011656642771282
1542,Graphene,NONE,False,2048,0,0.0,Mix14,2.9974627078178324,2.783017222006152,2.448976972930747,1298,0,0,0,0,0,0,3084530.8256250005,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8037084008386901,1.2442323595927014,0.8788338323051246,1.1378715329803182,0.7600850157458199,1.3156423022216375,2.4426272488896346,0.8113050063368655,0.23991498425418012,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9898671959561862,0.9892384989944132,1.0598435403216895,1.0154168022479668
1543,Graphene,NONE,False,1024,0,0.0,Mix14,3.005001524437243,2.796797426454157,2.467179724914395,2667,0,0,0,0,0,0,3055361.6576250005,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8057297805321221,1.241110883774927,0.88318540792213,1.1322650838997665,0.7657345743905265,1.3059355466558804,2.4546497628447783,0.8153699376405833,0.2342654256094735,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9947392828382645,0.9941949414050933,1.0348861653003893,1.0058144137586922
1544,Graphene,NONE,False,512,0,0.0,Mix14,2.992951957435435,2.730301577368924,2.4049978934623453,5407,0,0,0,0,0,0,3121620.2238125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8024989352573624,1.2461075723163406,0.8621870463518654,1.1598411321896525,0.7464353000973207,1.3397008419478813,2.4111212817065484,0.8009291747115518,0.25356469990267927,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9770994994500631,0.9765870645490767,1.1201422457246124,1.027626502923343
1545,Graphene,NONE,False,256,0,0.0,Mix14,2.9366142400767843,2.679507895518271,2.3620293762759093,10746,0,0,0,0,0,0,3151202.1486875,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7873931270659448,1.2700136255015206,0.8461471865462123,1.1818274833268443,0.7330992310271645,1.3640718168519614,2.3666395446393214,0.7861814612725053,0.26690076897283554,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9590734120222693,0.9586049175241088,1.179055392401247,1.0373647695379506
1546,Graphene,NONE,False,128,0,0.0,Mix14,2.8139725553262167,2.5533868761533327,2.238065037006181,21578,0,0,0,0,0,0,3272001.575875,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7545092643009599,1.325364773256274,0.8063201175987847,1.2402022201529495,0.6946246198702485,1.4396264851464575,2.2554540017699933,0.7490274854541694,0.3053753801297515,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9140158120135252,0.913302419717329,1.3490200497894016,1.0771315201403742
1547,Graphene,NONE,False,64,0,0.0,Mix14,2.617754637758,2.3794693721486966,2.0339321304102773,43141,0,0,0,0,0,0,3498231.6346875015,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7018974375271558,1.4247095751240875,0.7513996574087621,1.33084968849806,0.6312682203453865,1.5841126921498896,2.0845653152813046,0.6912964921253578,0.36873177965461346,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.8447636962876857,0.8429100016501622,1.6289019878984639,1.1516056673861594
1548,Hydra,NONE,False,4096,0,0.0,Mix14,3.030214847379748,2.829607570218833,2.495240204547815,648,0,0,0,0,0,0,3029955.6055625007,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8124902180878916,1.2307840485186303,0.8935463443026841,1.1191361325308666,0.774443659996374,1.2912495145285094,2.4804802223869498,0.8239110645250425,0.225556340003626,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.005206997291582,1.0046092880107582,0.9964130863880403,0.9974508299265152
1549,Hydra,NONE,False,2048,0,0.0,Mix14,3.0493761997961,2.7810067861848817,2.4587161277738714,1353,0,0,0,0,0,0,3071939.256125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8176279433607655,1.223050175963428,0.8781989677403493,1.1386941191391409,0.7631077414570495,1.3104309466060942,2.458934652558164,0.8169544758991676,0.23689225854295048,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9964757212438784,0.9961269968420473,1.0464904088815252,1.0112717014336854
1550,Hydra,NONE,False,1024,0,0.0,Mix14,3.10561732248711,2.774731073760703,2.548301461514596,2581,0,0,0,0,0,0,2954667.5788124995,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8327078516650362,1.2009013701509548,0.8762171947363684,1.1412695459610043,0.7909121963619175,1.2643628516538958,2.499837242763322,0.8318236271106411,0.20908780363808255,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0130513703905624,1.014257215084102,0.9236620160877285,0.9726662738005264
1551,Hydra,NONE,False,512,0,0.0,Mix14,3.0244008352064204,2.748067606969286,2.491218392884622,5248,0,0,0,0,0,0,3007969.204875,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8109313094769205,1.2331500687093158,0.8677972839584001,1.1523428552790187,0.7731954168258037,1.2933341018824145,2.4519240102611244,0.8154773189668856,0.22680458317419627,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9936346799693339,0.9943258733495798,1.001927299954951,0.9902129834139841
1552,Hydra,NONE,False,256,0,0.0,Mix14,3.0938041715431464,2.727231003118097,2.53869401253079,9810,0,0,0,0,0,0,2911733.973500001,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8295403965273038,1.2054868023140155,0.8612174064535227,1.1611469908835,0.7879303479848812,1.2691477140809255,2.4786881509657075,0.8251320916821664,0.21206965201511885,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0044807658481618,1.0060981079523463,0.936834568650233,0.9585326804990036
1553,Hydra,NONE,False,128,0,0.0,Mix14,3.0352509178143303,2.8849149730460955,2.4262649587120064,19325,0,0,0,0,0,0,2989962.2848125007,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8138405375113601,1.2287419388789556,0.9110115674415077,1.0976809030080794,0.7530359246862124,1.3279578931333147,2.47788802963908,0.8209325238748816,0.2469640753137876,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.004156519136195,1.000977500878983,1.0909834611894467,0.9842851680599285
1554,Hydra,NONE,False,64,0,0.0,Mix14,2.8922694440474,2.773930518034293,2.294525368020071,36266,0,0,0,0,0,0,3051647.1255625,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7755029757692034,1.28948570314398,0.8759643916090821,1.1415989160964335,0.7121481213412932,1.4042022579748619,2.363615488719579,0.7822100656465728,0.28785187865870676,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9578479226419101,0.9537625248145546,1.2716085871596727,1.0045916027439936
1555,PARA,NONE,False,4096,0,0.0,Mix14,3.229324396285889,2.973139144932326,2.6335737408679845,10047,0,0,0,0,0,0,2779447.2024375,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8658773767423414,1.1548979415102207,0.9388713975811253,1.0651086001515908,0.8173780155637361,1.2234241452044823,2.622126789887203,0.871224157768705,0.18262198443626387,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0626088340442144,1.0622989768177686,0.806747153068369,0.9149843363112695
1556,PARA,NONE,False,2048,0,0.0,Mix14,3.201532394240661,3.0929537441967683,2.6082046293023966,18522,0,0,0,0,0,0,2729599.2808125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8584255190556324,1.164923429932647,0.9767069965149215,1.0238485068379692,0.8095042455050854,1.2353239721133962,2.644636761075639,0.8761436828379511,0.19049575449491463,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0717309307830765,1.068297440474784,0.8415301590593502,0.8985745741670028
1557,PARA,NONE,False,1024,0,0.0,Mix14,3.101060553384865,2.9322523624204067,2.4865023947255915,33616,0,0,0,0,0,0,2746996.866312501,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8314860471039305,1.2026660020129074,0.9259599834937652,1.079960276713981,0.7717317201171024,1.2957870901668525,2.529177750714798,0.8383603823074929,0.22826827988289755,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0249415211890767,1.022227595950386,1.0083932966767881,0.9043017987058165
1558,PARA,NONE,False,512,0,0.0,Mix14,2.991808219831362,2.854614349883569,2.3083647521012467,58088,0,0,0,0,0,0,2816128.0655,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8021922653800854,1.2465839464634973,0.9014430988870944,1.109332359673708,0.7164434285587655,1.3957836168748892,2.4200787928259455,0.7996375140769298,0.2835565714412345,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9807295033397416,0.9750121199629799,1.2526337256174187,0.9270595486467054
1559,PARA,NONE,False,256,0,0.0,Mix14,2.745753123136234,2.997129109996825,1.992502611174672,100214,0,0,0,0,0,0,3103079.060125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7362176169658544,1.3582940382780595,0.9464470578277773,1.0565831355587219,0.6184098075760529,1.6170506802271545,2.3010744823696845,0.7440609327808742,0.3815901924239471,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9325033717629375,0.9072466144735151,1.6857050498444819,1.021522816429076
1560,PARA,NONE,False,128,0,0.0,Mix14,2.261082179685891,2.831153062381796,1.5128916904953411,181563,0,0,0,0,0,0,3905898.8833125015,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.6062630030594024,1.649449158127201,0.8940343868450136,1.1185252096722273,0.46955374309450043,2.1296816705361543,1.9698511329989166,0.6125379113024684,0.5304462569054995,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.7982761259865304,0.7468782753972423,2.343288563725122,1.2858083054473781
1561,PARA,NONE,False,64,0,0.0,Mix14,1.5849316179682171,2.2946798719678787,0.8619958593511698,397531,0,0,0,0,0,0,6598670.70775,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.4249670405551977,2.353123665057768,0.7246244435171897,1.380025210226403,0.26753625843353046,3.7378111133614835,1.4171277425059179,0.4015548208743444,0.7324637415664695,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.5742866683501223,0.48962287322650866,3.2357168829297596,2.172259409271155
1562,REGA,NONE,False,4096,0,0.0,Mix14,3.0278445728687875,2.793502430738181,2.492624076096423,0,0,0,0,0,0,0,3037699.2175,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8118546773914939,1.2317475378882106,0.8821448991931136,1.1336006147229178,0.7736316964470437,1.2926047427898422,2.467631273031651,0.8201308452527659,0.22636830355295634,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0,1.0,1.0,1.0
1563,REGA,NONE,False,2048,0,0.0,Mix14,3.0278445728687875,2.793502430738181,2.492624076096423,0,0,0,0,0,0,0,3037699.2175,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8118546773914939,1.2317475378882106,0.8821448991931136,1.1336006147229178,0.7736316964470437,1.2926047427898422,2.467631273031651,0.8201308452527659,0.22636830355295634,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0,1.0,1.0,1.0
1564,REGA,NONE,False,1024,0,0.0,Mix14,3.0278445728687875,2.793502430738181,2.492624076096423,0,0,0,0,0,0,0,3037699.2175,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8118546773914939,1.2317475378882106,0.8821448991931136,1.1336006147229178,0.7736316964470437,1.2926047427898422,2.467631273031651,0.8201308452527659,0.22636830355295634,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0,1.0,1.0,1.0
1565,REGA,NONE,False,512,0,0.0,Mix14,3.0278445728687875,2.793502430738181,2.492624076096423,0,0,0,0,0,0,0,3037699.2175,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.8118546773914939,1.2317475378882106,0.8821448991931136,1.1336006147229178,0.7736316964470437,1.2926047427898422,2.467631273031651,0.8201308452527659,0.22636830355295634,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.0,1.0,1.0,1.0
1566,REGA,NONE,False,256,0,0.0,Mix14,2.915199189434712,3.044439963705405,2.1980195843544967,0,0,0,0,0,0,0,3232896.0231875,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7816511186464473,1.2793431444602272,0.9613870943268567,1.0401637445530505,0.6821957776043786,1.465854865756621,2.4252339905776825,0.792526631363496,0.31780422239562145,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9828186314068388,0.9663416952928258,1.403925449842295,1.0642581084272542
1567,REGA,NONE,False,128,0,0.0,Mix14,2.8542005597030102,3.0887826073124147,2.476928832162485,0,0,0,0,0,0,0,2658966.2480625003,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7652955820030214,1.3066846634377305,0.9753898159440794,1.025231126728651,0.7687603890135625,1.300795428967345,2.5094457869606632,0.8258294752962483,0.2347044179969786,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,1.016945203436995,1.006948440089125,1.0368254491162545,0.8753224258492606
1568,REGA,NONE,False,64,0,0.0,Mix14,2.340700516410019,2.9742974010649057,1.8395122673026176,0,0,0,0,0,0,0,3359503.1224375004,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.6276110338185809,1.5933435617211646,0.9392371569690792,1.0646938236845342,0.5709264423928404,1.7515391226387174,2.1377746331805003,0.6803374415949203,0.4290735576071596,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.8663266090618557,0.8295474381106089,1.895466595246108,1.1059367244405265
1569,RFM,NONE,False,4096,0,0.0,Mix14,2.8357838711903054,3.0327374297508083,2.0700741204529347,0,2589,0,0,0,0,0,3588150.763500001,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7603575231458802,1.315170784215602,0.9576916149450995,1.044177462133597,0.6424855512449023,1.556455235549446,2.360534689335882,0.7661262915434659,0.35751444875509775,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9565994381469345,0.934151295464743,1.5793485357434824,1.1812067313409054
1570,RFM,NONE,False,2048,0,0.0,Mix14,2.8357838711903054,3.0327374297508083,2.0700741204529347,0,2589,0,0,0,0,0,3588150.763500001,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7603575231458802,1.315170784215602,0.9576916149450995,1.044177462133597,0.6424855512449023,1.556455235549446,2.360534689335882,0.7661262915434659,0.35751444875509775,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9565994381469345,0.934151295464743,1.5793485357434824,1.1812067313409054
1571,RFM,NONE,False,1024,0,0.0,Mix14,2.8357838711903054,3.0327374297508083,2.0700741204529347,0,2589,0,0,0,0,0,3588150.763500001,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7603575231458802,1.315170784215602,0.9576916149450995,1.044177462133597,0.6424855512449023,1.556455235549446,2.360534689335882,0.7661262915434659,0.35751444875509775,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.9565994381469345,0.934151295464743,1.5793485357434824,1.1812067313409054
1572,RFM,NONE,False,512,0,0.0,Mix14,2.839148633601545,2.6250060965765982,2.059450995672476,0,3414,0,0,0,0,0,3583812.0655,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7612597154599617,1.3136121348491279,0.8289363606653339,1.2063652259111475,0.6391884692162534,1.564483791808946,2.229384545341549,0.7344910106717333,0.3608115307837466,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.90345124480555,0.8955778397108839,1.5939136580547761,1.179778447073982
1573,RFM,NONE,False,256,0,0.0,Mix14,2.709139452435789,2.744974144539796,1.7845915864001989,0,8057,0,0,0,0,0,4022263.0800625,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.7264004090150298,1.3766512072259987,0.8668204163269303,1.153641493860292,0.5538807996326598,1.8054426162871355,2.1471016249746198,0.6919241559739375,0.4461192003673402,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.8701063438609938,0.8436753232475791,1.9707670789827498,1.3241149936407424
1574,RFM,NONE,False,128,0,0.0,Mix14,2.5103002512333545,2.6137259187958755,1.520062560910807,0,16942,0,0,0,0,0,4524458.3173125,100000002,100000001,100000000,3.7295400977393096,3.166716072714767,3.2219777027543848,0.9999823903101066,0.673085738575379,1.4856948271056107,0.8253742548365495,1.2115715920870733,0.4717793545285385,2.1196349318832026,1.970239347940467,0.6228070249622053,0.5282206454714615,100000000,2.467631273031651,0.8201308452527659,0.22636830355295634,3037699.2175,0.7984334489001249,0.759399586745521,2.3334567480552337,1.4894359162511457
