mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,core_id,pN_key,pN_val
Graphene,MEAN,False,512,32,0.65,Mix5,1,91,439
Graphene,MEAN,False,512,32,0.65,Mix5,1,92,454
Graphene,MEAN,False,512,32,0.65,Mix5,1,93,474
Graphene,MEAN,False,512,32,0.65,Mix5,1,94,499
Graphene,MEAN,False,512,32,0.65,Mix5,1,95,529
Graphene,MEAN,False,512,32,0.65,Mix5,1,96,574
Graphene,MEAN,False,512,32,0.65,Mix5,1,97,634
Graphene,MEAN,False,512,32,0.65,Mix5,1,98,824
Graphene,MEAN,False,512,32,0.65,Mix5,1,99,1649
Graphene,MEAN,False,512,32,0.65,Mix5,1,100,4124
Graphene,MEAN,False,512,32,0.65,Mix5,2,0,9
Graphene,MEAN,False,512,32,0.65,Mix5,2,1,49
Graphene,MEAN,False,512,32,0.65,Mix5,2,2,154
Graphene,MEAN,False,512,32,0.65,Mix5,2,3,199
Graphene,MEAN,False,512,32,0.65,Mix5,2,4,199
Graphene,MEAN,False,512,32,0.65,Mix5,2,5,199
Graphene,MEAN,False,512,32,0.65,Mix5,2,6,199
Graphene,MEAN,False,512,32,0.65,Mix5,2,7,204
Graphene,MEAN,False,512,32,0.65,Mix5,2,8,204
Graphene,MEAN,False,512,32,0.65,Mix5,2,9,209
Graphene,MEAN,False,512,32,0.65,Mix5,2,10,209
Graphene,MEAN,False,512,32,0.65,Mix5,2,11,214
Graphene,MEAN,False,512,32,0.65,Mix5,2,12,214
Graphene,MEAN,False,512,32,0.65,Mix5,2,13,219
Graphene,MEAN,False,512,32,0.65,Mix5,2,14,219
Graphene,MEAN,False,512,32,0.65,Mix5,2,15,224
Graphene,MEAN,False,512,32,0.65,Mix5,2,16,224
Graphene,MEAN,False,512,32,0.65,Mix5,2,17,229
Graphene,MEAN,False,512,32,0.65,Mix5,2,18,234
Graphene,MEAN,False,512,32,0.65,Mix5,2,19,239
Graphene,MEAN,False,512,32,0.65,Mix5,2,20,244
Graphene,MEAN,False,512,32,0.65,Mix5,2,21,249
Graphene,MEAN,False,512,32,0.65,Mix5,2,22,259
Graphene,MEAN,False,512,32,0.65,Mix5,2,23,264
Graphene,MEAN,False,512,32,0.65,Mix5,2,24,264
Graphene,MEAN,False,512,32,0.65,Mix5,2,25,264
Graphene,MEAN,False,512,32,0.65,Mix5,2,26,264
Graphene,MEAN,False,512,32,0.65,Mix5,2,27,264
Graphene,MEAN,False,512,32,0.65,Mix5,2,28,264
Graphene,MEAN,False,512,32,0.65,Mix5,2,29,269
Graphene,MEAN,False,512,32,0.65,Mix5,2,30,269
Graphene,MEAN,False,512,32,0.65,Mix5,2,31,269
Graphene,MEAN,False,512,32,0.65,Mix5,2,32,269
Graphene,MEAN,False,512,32,0.65,Mix5,2,33,269
Graphene,MEAN,False,512,32,0.65,Mix5,2,34,274
Graphene,MEAN,False,512,32,0.65,Mix5,2,35,274
Graphene,MEAN,False,512,32,0.65,Mix5,2,36,274
Graphene,MEAN,False,512,32,0.65,Mix5,2,37,274
Graphene,MEAN,False,512,32,0.65,Mix5,2,38,279
Graphene,MEAN,False,512,32,0.65,Mix5,2,39,279
Graphene,MEAN,False,512,32,0.65,Mix5,2,40,279
Graphene,MEAN,False,512,32,0.65,Mix5,2,41,279
Graphene,MEAN,False,512,32,0.65,Mix5,2,42,284
Graphene,MEAN,False,512,32,0.65,Mix5,2,43,284
Graphene,MEAN,False,512,32,0.65,Mix5,2,44,284
Graphene,MEAN,False,512,32,0.65,Mix5,2,45,284
Graphene,MEAN,False,512,32,0.65,Mix5,2,46,284
Graphene,MEAN,False,512,32,0.65,Mix5,2,47,289
Graphene,MEAN,False,512,32,0.65,Mix5,2,48,289
Graphene,MEAN,False,512,32,0.65,Mix5,2,49,289
Graphene,MEAN,False,512,32,0.65,Mix5,2,50,294
Graphene,MEAN,False,512,32,0.65,Mix5,2,51,294
Graphene,MEAN,False,512,32,0.65,Mix5,2,52,294
Graphene,MEAN,False,512,32,0.65,Mix5,2,53,299
Graphene,MEAN,False,512,32,0.65,Mix5,2,54,299
Graphene,MEAN,False,512,32,0.65,Mix5,2,55,299
Graphene,MEAN,False,512,32,0.65,Mix5,2,56,304
Graphene,MEAN,False,512,32,0.65,Mix5,2,57,304
Graphene,MEAN,False,512,32,0.65,Mix5,2,58,304
Graphene,MEAN,False,512,32,0.65,Mix5,2,59,309
Graphene,MEAN,False,512,32,0.65,Mix5,2,60,309
Graphene,MEAN,False,512,32,0.65,Mix5,2,61,309
Graphene,MEAN,False,512,32,0.65,Mix5,2,62,314
Graphene,MEAN,False,512,32,0.65,Mix5,2,63,314
Graphene,MEAN,False,512,32,0.65,Mix5,2,64,319
Graphene,MEAN,False,512,32,0.65,Mix5,2,65,319
Graphene,MEAN,False,512,32,0.65,Mix5,2,66,324
Graphene,MEAN,False,512,32,0.65,Mix5,2,67,324
Graphene,MEAN,False,512,32,0.65,Mix5,2,68,329
Graphene,MEAN,False,512,32,0.65,Mix5,2,69,329
Graphene,MEAN,False,512,32,0.65,Mix5,2,70,334
Graphene,MEAN,False,512,32,0.65,Mix5,2,71,334
Graphene,MEAN,False,512,32,0.65,Mix5,2,72,339
Graphene,MEAN,False,512,32,0.65,Mix5,2,73,344
Graphene,MEAN,False,512,32,0.65,Mix5,2,74,344
Graphene,MEAN,False,512,32,0.65,Mix5,2,75,349
Graphene,MEAN,False,512,32,0.65,Mix5,2,76,354
Graphene,MEAN,False,512,32,0.65,Mix5,2,77,354
Graphene,MEAN,False,512,32,0.65,Mix5,2,78,359
Graphene,MEAN,False,512,32,0.65,Mix5,2,79,364
Graphene,MEAN,False,512,32,0.65,Mix5,2,80,369
Graphene,MEAN,False,512,32,0.65,Mix5,2,81,374
Graphene,MEAN,False,512,32,0.65,Mix5,2,82,379
Graphene,MEAN,False,512,32,0.65,Mix5,2,83,384
Graphene,MEAN,False,512,32,0.65,Mix5,2,84,389
Graphene,MEAN,False,512,32,0.65,Mix5,2,85,399
Graphene,MEAN,False,512,32,0.65,Mix5,2,86,404
Graphene,MEAN,False,512,32,0.65,Mix5,2,87,414
Graphene,MEAN,False,512,32,0.65,Mix5,2,88,424
Graphene,MEAN,False,512,32,0.65,Mix5,2,89,434
Graphene,MEAN,False,512,32,0.65,Mix5,2,90,444
Graphene,MEAN,False,512,32,0.65,Mix5,2,91,459
Graphene,MEAN,False,512,32,0.65,Mix5,2,92,474
Graphene,MEAN,False,512,32,0.65,Mix5,2,93,494
Graphene,MEAN,False,512,32,0.65,Mix5,2,94,519
Graphene,MEAN,False,512,32,0.65,Mix5,2,95,549
Graphene,MEAN,False,512,32,0.65,Mix5,2,96,609
Graphene,MEAN,False,512,32,0.65,Mix5,2,97,744
Graphene,MEAN,False,512,32,0.65,Mix5,2,98,1514
Graphene,MEAN,False,512,32,0.65,Mix5,2,99,1679
Graphene,MEAN,False,512,32,0.65,Mix5,2,100,3844
Graphene,MEAN,False,512,32,0.65,Mix5,3,0,49
Graphene,MEAN,False,512,32,0.65,Mix5,3,1,49
Graphene,MEAN,False,512,32,0.65,Mix5,3,2,49
Graphene,MEAN,False,512,32,0.65,Mix5,3,3,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,4,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,5,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,6,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,7,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,8,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,9,134
Graphene,MEAN,False,512,32,0.65,Mix5,3,10,139
Graphene,MEAN,False,512,32,0.65,Mix5,3,11,139
Graphene,MEAN,False,512,32,0.65,Mix5,3,12,139
Graphene,MEAN,False,512,32,0.65,Mix5,3,13,139
Graphene,MEAN,False,512,32,0.65,Mix5,3,14,144
Graphene,MEAN,False,512,32,0.65,Mix5,3,15,144
Graphene,MEAN,False,512,32,0.65,Mix5,3,16,149
Graphene,MEAN,False,512,32,0.65,Mix5,3,17,149
Graphene,MEAN,False,512,32,0.65,Mix5,3,18,154
Graphene,MEAN,False,512,32,0.65,Mix5,3,19,154
Graphene,MEAN,False,512,32,0.65,Mix5,3,20,159
Graphene,MEAN,False,512,32,0.65,Mix5,3,21,159
Graphene,MEAN,False,512,32,0.65,Mix5,3,22,159
Graphene,MEAN,False,512,32,0.65,Mix5,3,23,164
Graphene,MEAN,False,512,32,0.65,Mix5,3,24,164
Graphene,MEAN,False,512,32,0.65,Mix5,3,25,169
Graphene,MEAN,False,512,32,0.65,Mix5,3,26,169
Graphene,MEAN,False,512,32,0.65,Mix5,3,27,174
Graphene,MEAN,False,512,32,0.65,Mix5,3,28,179
Graphene,MEAN,False,512,32,0.65,Mix5,3,29,179
Graphene,MEAN,False,512,32,0.65,Mix5,3,30,184
Graphene,MEAN,False,512,32,0.65,Mix5,3,31,184
Graphene,MEAN,False,512,32,0.65,Mix5,3,32,189
Graphene,MEAN,False,512,32,0.65,Mix5,3,33,194
Graphene,MEAN,False,512,32,0.65,Mix5,3,34,199
Graphene,MEAN,False,512,32,0.65,Mix5,3,35,199
Graphene,MEAN,False,512,32,0.65,Mix5,3,36,199
Graphene,MEAN,False,512,32,0.65,Mix5,3,37,199
Graphene,MEAN,False,512,32,0.65,Mix5,3,38,204
Graphene,MEAN,False,512,32,0.65,Mix5,3,39,204
Graphene,MEAN,False,512,32,0.65,Mix5,3,40,209
Graphene,MEAN,False,512,32,0.65,Mix5,3,41,209
Graphene,MEAN,False,512,32,0.65,Mix5,3,42,214
Graphene,MEAN,False,512,32,0.65,Mix5,3,43,214
Graphene,MEAN,False,512,32,0.65,Mix5,3,44,214
Graphene,MEAN,False,512,32,0.65,Mix5,3,45,219
Graphene,MEAN,False,512,32,0.65,Mix5,3,46,219
Graphene,MEAN,False,512,32,0.65,Mix5,3,47,224
Graphene,MEAN,False,512,32,0.65,Mix5,3,48,224
Graphene,MEAN,False,512,32,0.65,Mix5,3,49,229
Graphene,MEAN,False,512,32,0.65,Mix5,3,50,234
Graphene,MEAN,False,512,32,0.65,Mix5,3,51,234
Graphene,MEAN,False,512,32,0.65,Mix5,3,52,239
Graphene,MEAN,False,512,32,0.65,Mix5,3,53,244
Graphene,MEAN,False,512,32,0.65,Mix5,3,54,249
Graphene,MEAN,False,512,32,0.65,Mix5,3,55,254
Graphene,MEAN,False,512,32,0.65,Mix5,3,56,254
Graphene,MEAN,False,512,32,0.65,Mix5,3,57,259
Graphene,MEAN,False,512,32,0.65,Mix5,3,58,264
Graphene,MEAN,False,512,32,0.65,Mix5,3,59,264
Graphene,MEAN,False,512,32,0.65,Mix5,3,60,269
Graphene,MEAN,False,512,32,0.65,Mix5,3,61,269
Graphene,MEAN,False,512,32,0.65,Mix5,3,62,274
Graphene,MEAN,False,512,32,0.65,Mix5,3,63,274
Graphene,MEAN,False,512,32,0.65,Mix5,3,64,279
Graphene,MEAN,False,512,32,0.65,Mix5,3,65,284
Graphene,MEAN,False,512,32,0.65,Mix5,3,66,284
Graphene,MEAN,False,512,32,0.65,Mix5,3,67,289
Graphene,MEAN,False,512,32,0.65,Mix5,3,68,289
Graphene,MEAN,False,512,32,0.65,Mix5,3,69,294
Graphene,MEAN,False,512,32,0.65,Mix5,3,70,299
Graphene,MEAN,False,512,32,0.65,Mix5,3,71,304
Graphene,MEAN,False,512,32,0.65,Mix5,3,72,309
Graphene,MEAN,False,512,32,0.65,Mix5,3,73,309
Graphene,MEAN,False,512,32,0.65,Mix5,3,74,319
Graphene,MEAN,False,512,32,0.65,Mix5,3,75,324
Graphene,MEAN,False,512,32,0.65,Mix5,3,76,329
Graphene,MEAN,False,512,32,0.65,Mix5,3,77,334
Graphene,MEAN,False,512,32,0.65,Mix5,3,78,339
Graphene,MEAN,False,512,32,0.65,Mix5,3,79,344
Graphene,MEAN,False,512,32,0.65,Mix5,3,80,354
Graphene,MEAN,False,512,32,0.65,Mix5,3,81,359
Graphene,MEAN,False,512,32,0.65,Mix5,3,82,369
Graphene,MEAN,False,512,32,0.65,Mix5,3,83,374
Graphene,MEAN,False,512,32,0.65,Mix5,3,84,384
Graphene,MEAN,False,512,32,0.65,Mix5,3,85,394
Graphene,MEAN,False,512,32,0.65,Mix5,3,86,399
Graphene,MEAN,False,512,32,0.65,Mix5,3,87,409
Graphene,MEAN,False,512,32,0.65,Mix5,3,88,414
Graphene,MEAN,False,512,32,0.65,Mix5,3,89,429
Graphene,MEAN,False,512,32,0.65,Mix5,3,90,444
Graphene,MEAN,False,512,32,0.65,Mix5,3,91,459
Graphene,MEAN,False,512,32,0.65,Mix5,3,92,479
Graphene,MEAN,False,512,32,0.65,Mix5,3,93,499
Graphene,MEAN,False,512,32,0.65,Mix5,3,94,524
Graphene,MEAN,False,512,32,0.65,Mix5,3,95,549
Graphene,MEAN,False,512,32,0.65,Mix5,3,96,594
Graphene,MEAN,False,512,32,0.65,Mix5,3,97,659
Graphene,MEAN,False,512,32,0.65,Mix5,3,98,1294
Graphene,MEAN,False,512,32,0.65,Mix5,3,99,1669
Graphene,MEAN,False,512,32,0.65,Mix5,3,100,3834
Graphene,MEAN,False,64,32,0.65,Mix5,0,0,49
Graphene,MEAN,False,64,32,0.65,Mix5,0,1,49
Graphene,MEAN,False,64,32,0.65,Mix5,0,2,49
Graphene,MEAN,False,64,32,0.65,Mix5,0,3,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,4,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,5,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,6,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,7,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,8,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,9,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,10,134
Graphene,MEAN,False,64,32,0.65,Mix5,0,11,139
Graphene,MEAN,False,64,32,0.65,Mix5,0,12,139
Graphene,MEAN,False,64,32,0.65,Mix5,0,13,139
Graphene,MEAN,False,64,32,0.65,Mix5,0,14,144
Graphene,MEAN,False,64,32,0.65,Mix5,0,15,144
Graphene,MEAN,False,64,32,0.65,Mix5,0,16,149
Graphene,MEAN,False,64,32,0.65,Mix5,0,17,149
Graphene,MEAN,False,64,32,0.65,Mix5,0,18,154
Graphene,MEAN,False,64,32,0.65,Mix5,0,19,154
Graphene,MEAN,False,64,32,0.65,Mix5,0,20,159
Graphene,MEAN,False,64,32,0.65,Mix5,0,21,159
Graphene,MEAN,False,64,32,0.65,Mix5,0,22,159
Graphene,MEAN,False,64,32,0.65,Mix5,0,23,164
Graphene,MEAN,False,64,32,0.65,Mix5,0,24,164
Graphene,MEAN,False,64,32,0.65,Mix5,0,25,169
Graphene,MEAN,False,64,32,0.65,Mix5,0,26,169
Graphene,MEAN,False,64,32,0.65,Mix5,0,27,174
Graphene,MEAN,False,64,32,0.65,Mix5,0,28,174
Graphene,MEAN,False,64,32,0.65,Mix5,0,29,179
Graphene,MEAN,False,64,32,0.65,Mix5,0,30,184
Graphene,MEAN,False,64,32,0.65,Mix5,0,31,184
Graphene,MEAN,False,64,32,0.65,Mix5,0,32,189
Graphene,MEAN,False,64,32,0.65,Mix5,0,33,194
Graphene,MEAN,False,64,32,0.65,Mix5,0,34,199
Graphene,MEAN,False,64,32,0.65,Mix5,0,35,199
Graphene,MEAN,False,64,32,0.65,Mix5,0,36,199
Graphene,MEAN,False,64,32,0.65,Mix5,0,37,199
Graphene,MEAN,False,64,32,0.65,Mix5,0,38,204
Graphene,MEAN,False,64,32,0.65,Mix5,0,39,204
Graphene,MEAN,False,64,32,0.65,Mix5,0,40,204
Graphene,MEAN,False,64,32,0.65,Mix5,0,41,209
