,mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,ipc_3,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,insn_3,aipc_0,aipc_1,aipc_2,aipc_3,soa_0,aos_0,soa_1,aos_1,soa_2,aos_2,soa_3,aos_3,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
12,Graphene,MEAN,False,64,32,0.65,Mix7,0.2390669,0.6288306,0.2898344,0.2873664,930,0,0,0,0,0,0,27289453.924821887,2390669,6288306,2898344,2873664,0.3654681,1.2375126,0.6610784,0.6610784,0.6541388974851704,1.5287273144044617,0.5081407655970533,1.9679586203343158,0.4384266676993228,2.2808831525864424,0.43469337373600475,2.3004721498407603,2.035399704517551,0.4951695445173687,0.5653066262639952,2390669,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.9553672112204848,0.9625393271182566,1.0020592904028485,1.0204984728554571
13,Hydra,MEAN,False,512,32,0.65,Mix7,0.2414634,0.7074533,0.2909664,0.2878784,0,0,0,0,0,0,0,27242109.386453602,2414634,7074533,2909664,2878784,0.3654681,1.2375126,0.6610784,0.6610784,0.6606962413408994,1.5135548493063546,0.5716736136666406,1.7492498798153888,0.4401390213324169,2.2720094141454132,0.43546786583860553,2.29638069407083,2.107976742178563,0.5107777399342163,0.5645321341613945,2414634,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.9894331108641522,0.9928794441153668,1.000686430134283,1.018728007633398
14,Hydra,MEAN,False,64,32,0.65,Mix7,0.2269202,0.5825071,0.2754144,0.2739864,1092,0,0,0,0,0,0,28422917.310248274,2269202,5825071,2754144,2739864,0.3654681,1.2375126,0.6610784,0.6610784,0.6209028913877845,1.6105578084278087,0.4707080154173784,2.124459255518087,0.4166138237159163,2.400304414003044,0.4144537168360062,2.4128146506541928,1.9226784473570855,0.46793826628655333,0.5855462831639938,2269202,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.9024585894595386,0.9096055865134975,1.037935990389978,1.0628847242275703
15,Dummy,NONE,False,0,0,0.0,Mix7,0.2463263,0.719895,0.2881344,0.2901504,0,0,0,0,0,0,0,26741298.15056289,2463263,7198950,2881344,2901504,0.3654681,1.2375126,0.6610784,0.6610784,0.6740021906152684,1.4836747030260269,0.5817274102906103,1.7190181901527308,0.435855111889906,2.294340418915617,0.43890467454389676,2.2783990647608965,2.1304893873396815,0.5144408447183714,0.564144888110094,2463263,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,1.0,1.0,1.0,1.0
16,Graphene,NONE,False,512,0,0.0,Mix7,0.2463263,0.719895,0.2881344,0.2901504,0,0,0,0,0,0,0,26741298.15056289,2463263,7198950,2881344,2901504,0.3654681,1.2375126,0.6610784,0.6610784,0.6740021906152684,1.4836747030260269,0.5817274102906103,1.7190181901527308,0.435855111889906,2.294340418915617,0.43890467454389676,2.2783990647608965,2.1304893873396815,0.5144408447183714,0.564144888110094,2463263,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,1.0,1.0,1.0,1.0
17,Graphene,NONE,False,64,0,0.0,Mix7,0.2306665,0.6849112,0.2804584,0.2852584,907,0,0,0,0,0,0,28313722.378954034,2306665,6849112,2804584,2852584,0.3654681,1.2375126,0.6610784,0.6610784,0.6311535808460437,1.5844004222546404,0.5534579607512683,1.806821964657608,0.4242437810704449,2.3571353184643424,0.43150464453232784,2.3174721585762237,2.040359967200085,0.4959192132078674,0.5757562189295551,2306665,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.9576954381114565,0.9639965766702612,1.0205821785576388,1.0588013423857676
18,Hydra,NONE,False,512,0,0.0,Mix7,0.2414634,0.7074533,0.2909664,0.2878784,0,0,0,0,0,0,0,27242109.386453602,2414634,7074533,2909664,2878784,0.3654681,1.2375126,0.6610784,0.6610784,0.6606962413408994,1.5135548493063546,0.5716736136666406,1.7492498798153888,0.4401390213324169,2.2720094141454132,0.43546786583860553,2.29638069407083,2.107976742178563,0.5107777399342163,0.5645321341613945,2414634,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.9894331108641522,0.9928794441153668,1.000686430134283,1.018728007633398
19,Hydra,NONE,False,64,0,0.0,Mix7,0.221803,0.6354763,0.2643664,0.2629504,1147,0,0,0,0,0,0,29049329.54017755,2218030,6354763,2643664,2629504,0.3654681,1.2375126,0.6610784,0.6610784,0.6069011221499222,1.647714864091108,0.513510973544835,1.9473780532806653,0.39990173631448256,2.500614298942679,0.39775978159322706,2.5140802219734217,1.9180736136024668,0.4645875439632726,0.602240218406773,2218030,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.9002971922791617,0.9030922578039254,1.06752756446008,1.0863096240361867
20,BlockHammer,NONE,False,512,0,0.0,Mix7,0.2463263,0.719895,0.2881344,0.2901504,0,0,0,0,0,0,0,26741298.15056289,2463263,7198950,2881344,2901504,0.3654681,1.2375126,0.6610784,0.6610784,0.6740021906152684,1.4836747030260269,0.5817274102906103,1.7190181901527308,0.435855111889906,2.294340418915617,0.43890467454389676,2.2783990647608965,2.1304893873396815,0.5144408447183714,0.564144888110094,2463263,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,1.0,1.0,1.0,1.0
21,BlockHammer,NONE,False,64,0,0.0,Mix7,0.000536,0.0063025,0.0003944,0.0004024,0,0,0,0,0,0,0,11015791826.191685,5360,63025,3944,4024,0.3654681,1.2375126,0.6610784,0.6610784,0.0014666122706742395,681.8434701492538,0.005092877438177195,196.3526537088457,0.0005966009477847106,1676.1622718052738,0.0006087023868878488,1642.838966202783,0.007764793043523994,0.0009530168955937592,0.9994033990522153,3944,2.1304893873396815,0.5144408447183714,0.564144888110094,26741298.15056289,0.0036446053614093824,0.0018525296064224538,1.7715367454631261,411.9393069165495
22,Graphene,MEAN,False,512,32,0.65,Mix4,0.4095759,0.272041,0.4008893,0.3117935,0,0,0,0,0,0,0,25183197.17662044,4095759,2720410,4008893,3117935,0.9951966,0.3137977,0.6452526,0.5302639,0.4115527524913168,2.4298221648295226,0.8669311470415493,1.1534941424270608,0.6212904837578338,1.609553061156783,0.587996844590024,1.7006893985923375,2.487771227880724,0.5802518169780463,0.5884472475086833,2720410,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,1.0,1.0,1.0,1.0
23,Graphene,MEAN,False,64,32,0.65,Mix4,0.3956336,0.262786,0.3711475,0.2913618,1759,0,0,0,0,0,0,25777156.148443986,3956336,2627860,3711475,2913618,0.9951966,0.3137977,0.6452526,0.5302639,0.39754315880902324,2.5154501538797516,0.8374376230291044,1.1941187886721514,0.5751972173378302,1.7385341407391939,0.549465652857002,1.819949972851623,2.35964365203296,0.5503537149635047,0.6024568411909768,2627860,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.9484970424885437,0.9484739191852065,1.0238077308401154,1.023585526796215
24,Hydra,MEAN,False,512,32,0.65,Mix4,0.4062028,0.2704389,0.3972145,0.311017,0,0,0,0,0,0,0,25304766.099662438,4062028,2704389,3972145,3110170,0.9951966,0.3137977,0.6452526,0.5302639,0.40816337194078034,2.4499993599256333,0.861825628422388,1.160327526846175,0.6155953497901443,1.6244437199548352,0.5865324793937509,1.7049354215364434,2.4721168295470637,0.5763932915471269,0.5918366280592197,2704389,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.9937074606546535,0.9933502570469929,1.0057598715345957,1.0048273824085712
25,Hydra,MEAN,False,64,32,0.65,Mix4,0.363486,0.2383525,0.3078623,0.2683973,1815,0,0,0,0,0,0,27737713.54663786,3634860,2383525,3078623,2683973,0.9951966,0.3137977,0.6452526,0.5302639,0.365240395716786,2.7379227810699724,0.7595737636062979,1.3165278316778721,0.4771190383425034,2.0959130104595465,0.5061579715307793,1.975667788014261,2.1080911691963666,0.4922452052641829,0.634759604283214,2383525,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.8473814414970149,0.8483303125663576,1.0787026483182713,1.1014373334768224
26,Dummy,NONE,False,0,0,0.0,Mix4,0.4095759,0.272041,0.4008893,0.3117935,0,0,0,0,0,0,0,25183197.17662044,4095759,2720410,4008893,3117935,0.9951966,0.3137977,0.6452526,0.5302639,0.4115527524913168,2.4298221648295226,0.8669311470415493,1.1534941424270608,0.6212904837578338,1.609553061156783,0.587996844590024,1.7006893985923375,2.487771227880724,0.5802518169780463,0.5884472475086833,2720410,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,1.0,1.0,1.0,1.0
27,Graphene,NONE,False,512,0,0.0,Mix4,0.4095759,0.272041,0.4008893,0.3117935,0,0,0,0,0,0,0,25183197.17662044,4095759,2720410,4008893,3117935,0.9951966,0.3137977,0.6452526,0.5302639,0.4115527524913168,2.4298221648295226,0.8669311470415493,1.1534941424270608,0.6212904837578338,1.609553061156783,0.587996844590024,1.7006893985923375,2.487771227880724,0.5802518169780463,0.5884472475086833,2720410,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,1.0,1.0,1.0,1.0
28,Graphene,NONE,False,64,0,0.0,Mix4,0.3956336,0.262786,0.3711475,0.2913618,1759,0,0,0,0,0,0,25777156.148443986,3956336,2627860,3711475,2913618,0.9951966,0.3137977,0.6452526,0.5302639,0.39754315880902324,2.5154501538797516,0.8374376230291044,1.1941187886721514,0.5751972173378302,1.7385341407391939,0.549465652857002,1.819949972851623,2.35964365203296,0.5503537149635047,0.6024568411909768,2627860,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.9484970424885437,0.9484739191852065,1.0238077308401154,1.023585526796215
29,Hydra,NONE,False,512,0,0.0,Mix4,0.4062028,0.2704389,0.3972145,0.311017,0,0,0,0,0,0,0,25304766.099662438,4062028,2704389,3972145,3110170,0.9951966,0.3137977,0.6452526,0.5302639,0.40816337194078034,2.4499993599256333,0.861825628422388,1.160327526846175,0.6155953497901443,1.6244437199548352,0.5865324793937509,1.7049354215364434,2.4721168295470637,0.5763932915471269,0.5918366280592197,2704389,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.9937074606546535,0.9933502570469929,1.0057598715345957,1.0048273824085712
30,Hydra,NONE,False,64,0,0.0,Mix4,0.363486,0.2383525,0.3078623,0.2683973,1815,0,0,0,0,0,0,27737713.54663786,3634860,2383525,3078623,2683973,0.9951966,0.3137977,0.6452526,0.5302639,0.365240395716786,2.7379227810699724,0.7595737636062979,1.3165278316778721,0.4771190383425034,2.0959130104595465,0.5061579715307793,1.975667788014261,2.1080911691963666,0.4922452052641829,0.634759604283214,2383525,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.8473814414970149,0.8483303125663576,1.0787026483182713,1.1014373334768224
31,BlockHammer,NONE,False,512,0,0.0,Mix4,0.4079086,0.2706743,0.3770545,0.3091942,0,0,0,0,0,0,0,25258966.04332218,4079086,2706743,3770545,3091942,0.9951966,0.3137977,0.6452526,0.5302639,0.40987740512779086,2.4397539056543547,0.8625757932578855,1.1593184133107577,0.5843517716937523,1.7112979688612653,0.5830949457430535,1.7149865683120837,2.4398999158224823,0.5693660951194198,0.5901225948722091,2706743,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.98075734958193,0.98123965916157,1.0028470646614778,1.003008707201486
32,BlockHammer,NONE,False,64,0,0.0,Mix4,0.0014953,0.0010572,0.0005715,0.0007365,0,0,0,0,0,0,0,7603583375.984252,14953,10572,5715,7365,0.9951966,0.3137977,0.6452526,0.5302639,0.0015025171910756127,665.5497893399317,0.0033690495500763706,296.81961785849415,0.0008856996469289701,1129.0509186351705,0.0013889310586672032,719.978139850645,0.007146197446748157,0.0014227794632542333,0.999114300353071,5715,2.487771227880724,0.5802518169780463,0.5884472475086833,25183197.17662044,0.0028725299845339235,0.0024520034606079722,1.6978825282691594,301.93082008837473
33,Graphene,MEAN,False,512,32,0.65,Mix1,1.0643406,0.8325581,1.0660676,0.494827,0,0,0,0,0,0,0,14073720.277490925,10643406,8325581,10660676,4948270,1.432896,1.2375126,1.432896,0.6452526,0.7427898465764438,1.3462758068234923,0.6727673722271594,1.486397886225598,0.7439950980392157,1.3440948772854553,0.7668733144198102,1.303996346197762,2.926425631262629,0.7298251358919458,0.32723262777284057,4948270,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,1.0,1.0,1.0,1.0
34,Graphene,MEAN,False,64,32,0.65,Mix1,1.0564014,0.7899927,1.0616166,0.4497013,1387,0,0,0,0,0,0,15382337.278655853,10564014,7899927,10616166,4497013,1.432896,1.2375126,1.432896,0.6452526,0.73724917928447,1.3563935072407136,0.6383714396120087,1.566486120694533,0.7408888014203404,1.3497302133369051,0.6969383773114592,1.4348470862770464,2.813447797628278,0.7008375272518463,0.3616285603879913,4497013,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9613939160361968,0.9602814328877936,1.105111561916215,1.092983019085429
35,Hydra,MEAN,False,512,32,0.65,Mix1,1.0643982,0.8316682,1.0622334,0.490651,0,0,0,0,0,0,0,14202610.516436327,10643982,8316682,10622334,4906510,1.432896,1.2375126,1.432896,0.6452526,0.7428300448881148,1.3462029529925923,0.6720482684378324,1.487988358819058,0.7413192583411496,1.3489464744753836,0.7604014303855576,1.3150948433815481,2.9165990020526547,0.7275065042566431,0.3279517315621676,4906510,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9966421052682845,0.9968230312697178,1.0021975308337108,1.0091582208828993
36,Hydra,MEAN,False,64,32,0.65,Mix1,1.001012,0.7377753,1.0025736,0.4236784,1466,0,0,0,0,0,0,16021314.293164345,10010120,7377753,10025736,4236784,1.432896,1.2375126,1.432896,0.6452526,0.6985936174014025,1.4314473752562407,0.5961759904505215,1.6773570489551495,0.6996834382955917,1.4292177651595852,0.656608590186231,1.5229773337512602,2.6510616363337465,0.6599571547135609,0.4038240095494785,4236784,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9059043250622177,0.9042675049921421,1.234057900332012,1.138385158811799
37,Dummy,NONE,False,0,0,0.0,Mix1,1.0643406,0.8325581,1.0660676,0.494827,0,0,0,0,0,0,0,14073720.277490925,10643406,8325581,10660676,4948270,1.432896,1.2375126,1.432896,0.6452526,0.7427898465764438,1.3462758068234923,0.6727673722271594,1.486397886225598,0.7439950980392157,1.3440948772854553,0.7668733144198102,1.303996346197762,2.926425631262629,0.7298251358919458,0.32723262777284057,4948270,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,1.0,1.0,1.0,1.0
38,Graphene,NONE,False,512,0,0.0,Mix1,1.0643406,0.8325581,1.0660676,0.494827,0,0,0,0,0,0,0,14073720.277490925,10643406,8325581,10660676,4948270,1.432896,1.2375126,1.432896,0.6452526,0.7427898465764438,1.3462758068234923,0.6727673722271594,1.486397886225598,0.7439950980392157,1.3440948772854553,0.7668733144198102,1.303996346197762,2.926425631262629,0.7298251358919458,0.32723262777284057,4948270,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,1.0,1.0,1.0,1.0
39,Graphene,NONE,False,64,0,0.0,Mix1,1.0564014,0.7899927,1.0616166,0.4497013,1387,0,0,0,0,0,0,15382337.278655853,10564014,7899927,10616166,4497013,1.432896,1.2375126,1.432896,0.6452526,0.73724917928447,1.3563935072407136,0.6383714396120087,1.566486120694533,0.7408888014203404,1.3497302133369051,0.6969383773114592,1.4348470862770464,2.813447797628278,0.7008375272518463,0.3616285603879913,4497013,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9613939160361968,0.9602814328877936,1.105111561916215,1.092983019085429
40,Hydra,NONE,False,512,0,0.0,Mix1,1.0643982,0.8316682,1.0622334,0.490651,0,0,0,0,0,0,0,14202610.516436327,10643982,8316682,10622334,4906510,1.432896,1.2375126,1.432896,0.6452526,0.7428300448881148,1.3462029529925923,0.6720482684378324,1.487988358819058,0.7413192583411496,1.3489464744753836,0.7604014303855576,1.3150948433815481,2.9165990020526547,0.7275065042566431,0.3279517315621676,4906510,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9966421052682845,0.9968230312697178,1.0021975308337108,1.0091582208828993
41,Hydra,NONE,False,64,0,0.0,Mix1,1.001012,0.7377753,1.0025736,0.4236784,1466,0,0,0,0,0,0,16021314.293164345,10010120,7377753,10025736,4236784,1.432896,1.2375126,1.432896,0.6452526,0.6985936174014025,1.4314473752562407,0.5961759904505215,1.6773570489551495,0.6996834382955917,1.4292177651595852,0.656608590186231,1.5229773337512602,2.6510616363337465,0.6599571547135609,0.4038240095494785,4236784,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9059043250622177,0.9042675049921421,1.234057900332012,1.138385158811799
42,BlockHammer,NONE,False,512,0,0.0,Mix1,1.0859485,0.8342372,1.0758225,0.4344101,0,0,0,0,0,0,0,15963372.972624255,10859485,8342372,10758225,4344101,1.432896,1.2375126,1.432896,0.6452526,0.7578697267631427,1.31948798676917,0.6741242068969641,1.4834061583444134,0.7508029194023851,1.3319074475575665,0.6732403712902514,1.4853535863922132,2.856037224352743,0.7117241201632848,0.3267596287097486,4344101,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.9759473105491097,0.9751981470101889,0.9985545479791816,1.1342681720167185
43,BlockHammer,NONE,False,64,0,0.0,Mix1,0.007077,0.0063476,0.0070258,0.0009905,0,0,0,0,0,0,0,4401972364.967188,70770,63476,70258,9905,1.432896,1.2375126,1.432896,0.6452526,0.004938948814149806,202.47223399745656,0.00512932151155471,194.9575587623669,0.004903216981553441,203.94773548919696,0.001535057743277594,651.4412922766279,0.016506545050535552,0.003192800055734883,0.9984649422567224,9905,2.926425631262629,0.7298251358919458,0.32723262777284057,14073720.277490925,0.005640514105056439,0.004374746632743535,3.0512389582063317,312.77958337764943
44,Graphene,MEAN,False,512,32,0.65,Mix3,0.4413678,1.4627219,0.3663518,0.638645,0,0,0,0,0,0,0,19006926.716342054,4413678,14627219,3663518,6386450,0.5419678,1.432896,0.5302639,0.9502711,0.8143801163094929,1.227927818930153,1.0208151184733576,0.9796093160292465,0.6908858023335174,1.4474172093599649,0.6720661082926757,1.4879488604780433,3.198147145409044,0.7777708116825368,0.32793389170732434,3663518,3.198147145409044,0.7777708116825368,0.32793389170732434,19006926.716342054,1.0,1.0,1.0,1.0
45,Graphene,MEAN,False,64,32,0.65,Mix3,0.4165276,1.2820571,0.3272315,0.5943847,2577,0,0,0,0,0,0,20840373.078768395,4165276,12820571,3272315,5943847,0.5419678,1.432896,0.5302639,0.9502711,0.7685467660624856,1.3011569941583703,0.8947314389878959,1.1176538080870189,0.6171106499989911,1.6204549378650894,0.6254896102806873,1.5987475787987142,2.9058784653300602,0.7094697677610124,0.3828893500010089,3272315,3.198147145409044,0.7777708116825368,0.32793389170732434,19006926.716342054,0.9086131229144547,0.9121835855812459,1.1675809048206929,1.0964620103917144
